Election_Date,Circoscrizione,Provincia,Comune
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,PIURO
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,POGGIRIDENTI
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,PONTE IN VALTELLINA
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,POSTALESIO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,REMEDELLO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,REZZATO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,ROCCAFRANCA
1963-04-28,BRESCIA-BERGAMO,BRESCIA,RODENGO-SAIANO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,ROE' VOLCIANO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BODIO LOMNAGO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BREBBIA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BREGANO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BRENTA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BREZZO DI BEDERO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BRINZIO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BRISSAGO-VALTRAVAGLIA
1963-04-28,MILANO-PAVIA,PAVIA,ROCCA DE' GIORGI
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,NOVATE MEZZOLA
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,PEDESINA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,SAN VITTORE DEL LAZIO
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,SERRONE
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,SETTEFRATI
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,SGURGOLA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,SORA
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,CIVITELLA DEL TRONTO
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,COLLEDARA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,POGGIO SAN VICINO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,POLLENZA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,PORTO RECANATI
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,POTENZA PICENA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,RECANATI
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,RIPE SAN GINESIO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,SAN GINESIO
1963-04-28,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,VILLA ESTENSE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VILLA CARCINA
1963-04-28,FIRENZE-PISTOIA,PISTOIA,PONTE BUGGIANESE
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,SORI
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,TIGLIETO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,TORRIGLIA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,TRIBOGNA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,USCIO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,VALBREVENNA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,VOBBIA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,GENOVA,ZOAGLI
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,AIROLE
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,APRICALE
1963-04-28,CUNEO-ALESSANDRIA-ASTI,CUNEO,VIOLA
1963-04-28,CUNEO-ALESSANDRIA-ASTI,CUNEO,VOTTIGNASCO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,ACQUI TERME
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,ALBERA LIGURE
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,ALESSANDRIA
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,ALFIANO NATTA
1963-04-28,COMO-SONDRIO-VARESE,SONDRIO,VILLA DI TIRANO
1963-04-28,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,VO
1963-04-28,MANTOVA-CREMONA,CREMONA,BONEMERSE
1963-04-28,MANTOVA-CREMONA,CREMONA,BORDOLANO
1963-04-28,MANTOVA-CREMONA,CREMONA,CA' D'ANDREA
1963-04-28,MANTOVA-CREMONA,CREMONA,CALVATONE
1963-04-28,MANTOVA-CREMONA,CREMONA,CAMISANO
1963-04-28,MANTOVA-CREMONA,CREMONA,CAMPAGNOLA CREMASCA
1963-04-28,MANTOVA-CREMONA,CREMONA,CAPERGNANICA
1963-04-28,MANTOVA-CREMONA,CREMONA,CAPPELLA CANTONE
1963-04-28,MANTOVA-CREMONA,CREMONA,CAPPELLA DE' PICENARDI
1963-04-28,MANTOVA-CREMONA,CREMONA,CAPRALBA
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALBUTTANO ED UNITI
1963-04-28,BRESCIA-BERGAMO,BRESCIA,RONCADELLE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,ROVATO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,RUDIANO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,SABBIO CHIESE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,SALE MARASINO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,SALO'
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,SAN MARTINO SULLA MARRUCINA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,ANGERA
1963-04-28,TRENTO-BOLZANO,TRENTO,VILLA RENDENA
1963-04-28,TRENTO-BOLZANO,TRENTO,VOLANO
1963-04-28,TRENTO-BOLZANO,TRENTO,ZAMBANA
1963-04-28,TRENTO-BOLZANO,TRENTO,ZIANO DI FIEMME
1963-04-28,TRENTO-BOLZANO,TRENTO,ZUCLO
1963-04-28,TRENTO-BOLZANO,BOLZANO,ALDINO
1963-04-28,TRENTO-BOLZANO,BOLZANO,ANDRIANO
1963-04-28,TRENTO-BOLZANO,BOLZANO,ANTERIVO
1963-04-28,TRENTO-BOLZANO,BOLZANO,APPIANO SULLA STRADA DEL VINO
1963-04-28,TRENTO-BOLZANO,BOLZANO,AVELENGO
1963-04-28,TRENTO-BOLZANO,BOLZANO,BADIA
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,COLONNELLA
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,CONTROGUERRA
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,CORROPOLI
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,CORTINO
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,CROGNALETO
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,FANO ADRIANO
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,BAGNACAVALLO
1963-04-28,TRENTO-BOLZANO,TRENTO,VILLA LAGARINA
1963-04-28,FIRENZE-PISTOIA,FIRENZE,SIGNA
1963-04-28,FIRENZE-PISTOIA,FIRENZE,TAVARNELLE VAL DI PESA
1963-04-28,FIRENZE-PISTOIA,FIRENZE,VAGLIA
1963-04-28,FIRENZE-PISTOIA,FIRENZE,VAIANO
1963-04-28,FIRENZE-PISTOIA,FIRENZE,VERNIO
1963-04-28,FIRENZE-PISTOIA,FIRENZE,VICCHIO
1963-04-28,FIRENZE-PISTOIA,FIRENZE,VINCI
1963-04-28,FIRENZE-PISTOIA,PISTOIA,ABETONE
1963-04-28,FIRENZE-PISTOIA,PISTOIA,AGLIANA
1963-04-28,FIRENZE-PISTOIA,PISTOIA,BUGGIANO
1963-04-28,FIRENZE-PISTOIA,PISTOIA,CUTIGLIANO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,AQUILA DI ARROSCIA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,ARMO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,AURIGO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,BADALUCCO
1963-04-28,MILANO-PAVIA,MILANO,INZAGO
1963-04-28,MILANO-PAVIA,PAVIA,SILVANO PIETRA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,VEROLI
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARBONARA SCRIVIA
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARENTINO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CAREZZANO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARPENETO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARREGA LIGURE
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARROSIO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARTOSIO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASAL CERMELLI
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASALEGGIO BOIRO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASALE MONFERRATO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASALNOCETO
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALE CREMASCO VIDOLASCO
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALETTO CEREDANO
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALETTO DI SOPRA
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALETTO VAPRIO
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALMAGGIORE
1963-04-28,MANTOVA-CREMONA,CREMONA,CASALMORANO
1963-04-28,MANTOVA-CREMONA,CREMONA,CASTELDIDONE
1963-04-28,NAPOLI-CASERTA,CASERTA,CASTEL CAMPAGNANO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,GUALDO
1963-04-28,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,BASCIANO
1963-04-28,TRENTO-BOLZANO,BOLZANO,BARBIANO
1963-04-28,TRENTO-BOLZANO,BOLZANO,BOLZANO
1963-04-28,TRENTO-BOLZANO,BOLZANO,BRAIES
1963-04-28,TRENTO-BOLZANO,BOLZANO,BRENNERO
1963-04-28,TRENTO-BOLZANO,BOLZANO,BRESSANONE
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,FRASCATI
1963-04-28,PISA-LIVORNO-LUCCA-MASSA CARRARA,LIVORNO,RIO NELL'ELBA
1963-04-28,MANTOVA-CREMONA,CREMONA,CORTE DE' CORTESI CON CIGNONE
1963-04-28,MANTOVA-CREMONA,CREMONA,CORTE DE' FRATI
1963-04-28,MANTOVA-CREMONA,CREMONA,CREDERA RUBBIANO
1963-04-28,MANTOVA-CREMONA,CREMONA,CREMA
1963-04-28,MANTOVA-CREMONA,CREMONA,CREMONA
1963-04-28,MANTOVA-CREMONA,CREMONA,CREMOSANO
1963-04-28,MANTOVA-CREMONA,CREMONA,CROTTA D'ADDA
1963-04-28,MANTOVA-CREMONA,CREMONA,CUMIGNANO SUL NAVIGLIO
1963-04-28,MANTOVA-CREMONA,CREMONA,DEROVERE
1963-04-28,MANTOVA-CREMONA,CREMONA,DOVERA
1963-04-28,MANTOVA-CREMONA,CREMONA,DRIZZONA
1963-04-28,FIRENZE-PISTOIA,PISTOIA,LAMPORECCHIO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,SANT'AGATA FELTRIA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,SANT'ANGELO IN LIZZOLA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,SANT'ANGELO IN VADO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,SANT'IPPOLITO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,SASSOCORVARO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,GAGLIOLE
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,FALERONE
1963-04-28,MILANO-PAVIA,PAVIA,SOMMO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASASCO
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASSANO SPINOLA
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASSINE
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASSINELLE
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELLANIA
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELLAR GUIDOBONO
1963-04-28,MILANO-PAVIA,MILANO,GUDO VISCONTI
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,SANTOPADRE
1963-04-28,MANTOVA-CREMONA,CREMONA,ACQUANEGRA CREMONESE
1963-04-28,MANTOVA-CREMONA,CREMONA,AGNADELLO
1963-04-28,MANTOVA-CREMONA,CREMONA,ANNICCO
1963-04-28,MANTOVA-CREMONA,CREMONA,AZZANELLO
1963-04-28,TRENTO-BOLZANO,TRENTO,TRAMBILENO
1963-04-28,TRENTO-BOLZANO,TRENTO,TRANSACQUA
1963-04-28,TRENTO-BOLZANO,TRENTO,TRENTO
1963-04-28,TRENTO-BOLZANO,TRENTO,TRES
1963-04-28,TRENTO-BOLZANO,TRENTO,TUENNO
1963-04-28,TRENTO-BOLZANO,TRENTO,VALDA
1963-04-28,VENEZIA-TREVISO,TREVISO,VALDOBBIADENE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VEROLANUOVA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,COMACCHIO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,TAVOLETO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,TAVULLIA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,URBANIA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,URBINO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,ACQUACANINA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,APIRO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,APPIGNANO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,BELFORTE DEL CHIENTI
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,BOLOGNOLA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,CALDAROLA
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,CAMERINO
1963-04-28,MANTOVA-CREMONA,CREMONA,FIESCO
1963-04-28,MANTOVA-CREMONA,CREMONA,FORMIGARA
1963-04-28,MANTOVA-CREMONA,CREMONA,GABBIONETA BINANUOVA
1963-04-28,MANTOVA-CREMONA,CREMONA,GADESCO PIEVE DELMONA
1963-04-28,MANTOVA-CREMONA,CREMONA,GENIVOLTA
1963-04-28,TRENTO-BOLZANO,BOLZANO,CAMPO DI TRENS
1963-04-28,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,SERRAVALLE SCRIVIA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,FROSINONE
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASTELNUOVO DI PORTO
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASTEL SAN PIETRO ROMANO
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CAVE
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CERRETO LAZIALE
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CERVARA DI ROMA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CERVETERI
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CICILIANO
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CINETO ROMANO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,PESARO E URBINO,SERRA SANT'ABBONDIO
1963-04-28,MILANO-PAVIA,PAVIA,SCALDASOLE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VESTONE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VEZZA D'OGLIO
1963-04-28,MANTOVA-CREMONA,MANTOVA,SABBIONETA
1963-04-28,MANTOVA-CREMONA,MANTOVA,SAN BENEDETTO PO
1963-04-28,MANTOVA-CREMONA,MANTOVA,SAN GIACOMO DELLE SEGNATE
1963-04-28,MANTOVA-CREMONA,MANTOVA,SAN GIORGIO DI MANTOVA
1963-04-28,MANTOVA-CREMONA,MANTOVA,SAN GIOVANNI DEL DOSSO
1963-04-28,MANTOVA-CREMONA,MANTOVA,SAN MARTINO DALL'ARGINE
1963-04-28,MANTOVA-CREMONA,MANTOVA,SCHIVENOGLIA
1963-04-28,MANTOVA-CREMONA,MANTOVA,SERMIDE
1963-04-28,TRENTO-BOLZANO,TRENTO,VALFLORIANA
1963-04-28,TRENTO-BOLZANO,TRENTO,VALLARSA
1963-04-28,TRENTO-BOLZANO,TRENTO,VARENA
1963-04-28,TRENTO-BOLZANO,TRENTO,VATTARO
1963-04-28,TRENTO-BOLZANO,TRENTO,VERMIGLIO
1963-04-28,TRENTO-BOLZANO,TRENTO,VERVO'
1963-04-28,COMO-SONDRIO-VARESE,VARESE,BRUNELLO
1963-04-28,MILANO-PAVIA,MILANO,LAZZATE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VILLANUOVA SUL CLISI
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VIONE
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VISANO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,VOBARNO
1963-04-28,BRESCIA-BERGAMO,BRESCIA,ZONE
1963-04-28,BRESCIA-BERGAMO,BERGAMO,ADRARA SAN MARTINO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,ADRARA SAN ROCCO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,ALBANO SANT'ALESSANDRO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,ALBINO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,ALGUA
1963-04-28,BRESCIA-BERGAMO,BERGAMO,ALME'
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,CAMPOROTONDO DI FIASTRONE
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,CASTELRAIMONDO
1963-04-28,ANCONA-PESARO-MACERATA-ASCOLI PICENO,MACERATA,CASTELSANTANGELO SUL NERA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CAPRANICA PRENESTINA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CARPINETO ROMANO
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASAPE
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,CASTEL GANDOLFO
1963-04-28,UDINE-BELLUNO-GORIZIA,UDINE,BRUGNERA
1963-04-28,UDINE-BELLUNO-GORIZIA,UDINE,BUDOIA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',CESENA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,BRISIGHELLA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CASOLA VALSENIO
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CASTEL BOLOGNESE
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CERVIA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,CONSELICE
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,COTIGNOLA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,FAENZA
1963-04-28,NAPOLI-CASERTA,CASERTA,VILLA LITERNO
1963-04-28,NAPOLI-CASERTA,CASERTA,VITULAZIO
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,AIROLA
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,AMOROSI
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,APICE
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,APOLLOSA
1963-04-28,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,PEDEMONTE
1963-04-28,COMO-SONDRIO-VARESE,VARESE,PINO SULLA SPONDA DEL LAGO MAGGIORE
1963-04-28,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,LUGO DI VICENZA
1963-04-28,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,LUSIANA
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CAZZANO SANT'ANDREA
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CENATE SOPRA
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CENATE SOTTO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CENE
1963-04-28,FIRENZE-PISTOIA,PISTOIA,LARCIANO
1963-04-28,FIRENZE-PISTOIA,PISTOIA,MARLIANA
1963-04-28,COMO-SONDRIO-VARESE,COMO,ALBIOLO
1963-04-28,COMO-SONDRIO-VARESE,COMO,ALSERIO
1963-04-28,COMO-SONDRIO-VARESE,COMO,ALZATE BRIANZA
1963-04-28,COMO-SONDRIO-VARESE,COMO,ANNONE DI BRIANZA
1963-04-28,COMO-SONDRIO-VARESE,COMO,ANZANO DEL PARCO
1963-04-28,COMO-SONDRIO-VARESE,COMO,APPIANO GENTILE
1963-04-28,COMO-SONDRIO-VARESE,COMO,ARGEGNO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,CASTRONNO
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MISANO ADRIATICO
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MODIGLIANA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MONDAINO
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MONTE COLOMBO
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MONTEFIORE CONCA
1963-04-28,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MONTEGRIDOLFO
1963-04-28,PISA-LIVORNO-LUCCA-MASSA CARRARA,LIVORNO,PORTOFERRAIO
1963-04-28,UDINE-BELLUNO-GORIZIA,UDINE,ENEMONZO
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,PONTE
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CERETE
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CHIGNOLO D'ISOLA
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CHIUDUNO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CISANO BERGAMASCO
1963-04-28,MANTOVA-CREMONA,CREMONA,PESCAROLO ED UNITI
1963-04-28,MANTOVA-CREMONA,CREMONA,PESSINA CREMONESE
1963-04-28,COMO-SONDRIO-VARESE,VARESE,GERMIGNAGA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,GOLASECCA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,GORLA MAGGIORE
1963-04-28,COMO-SONDRIO-VARESE,VARESE,GORLA MINORE
1963-04-28,COMO-SONDRIO-VARESE,VARESE,GORNATE OLONA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,GRANTOLA
1963-04-28,COMO-SONDRIO-VARESE,VARESE,INARZO
1963-04-28,COMO-SONDRIO-VARESE,VARESE,INDUNO OLONA
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CREDARO
1963-04-28,BRESCIA-BERGAMO,BERGAMO,CAVERNAGO
1963-04-28,MILANO-PAVIA,MILANO,NOVA MILANESE
1963-04-28,MILANO-PAVIA,MILANO,NOVATE MILANESE
1963-04-28,MILANO-PAVIA,MILANO,NOVIGLIO
1963-04-28,MILANO-PAVIA,MILANO,OPERA
1963-04-28,MILANO-PAVIA,MILANO,ORIO LITTA
1963-04-28,MILANO-PAVIA,MILANO,ORNAGO
1963-04-28,MILANO-PAVIA,MILANO,OSPEDALETTO LODIGIANO
1963-04-28,MILANO-PAVIA,PAVIA,VOGHERA
1963-04-28,PARMA-MODENA-PIACENZA-REGGIO EMILIA,PARMA,FONTANELLATO
1963-04-28,PARMA-MODENA-PIACENZA-REGGIO EMILIA,PARMA,FONTEVIVO
1963-04-28,PARMA-MODENA-PIACENZA-REGGIO EMILIA,PARMA,FORNOVO DI TARO
1963-04-28,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,LUCCA
1963-04-28,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,MASSAROSA
1963-04-28,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,MINUCCIANO
1963-04-28,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,MOLAZZANA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,FROSINONE,VALLEROTONDA
1963-04-28,ROMA-VITERBO-LATINA-FROSINONE,ROMA,PALESTRINA
1963-04-28,COMO-SONDRIO-VARESE,COMO,ABBADIA LARIANA
1963-04-28,COMO-SONDRIO-VARESE,COMO,AIRUNO
1963-04-28,COMO-SONDRIO-VARESE,COMO,ALBAVILLA
1963-04-28,COMO-SONDRIO-VARESE,COMO,ALBESE CON CASSANO
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,PONTELANDOLFO
1963-04-28,BENEVENTO-AVELLINO-SALERNO,BENEVENTO,PUGLIANELLO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,REZZO
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,RIVA LIGURE
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,ROCCHETTA NERVINA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,SAN BARTOLOMEO AL MARE
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,SAN BIAGIO DELLA CIMA
1963-04-28,GENOVA-IMPERIA-LA SPEZIA-SAVONA,IMPERIA,SAN LORENZO AL MARE
