Election_Date,Circoscrizione,Regione,Provincia,Comune
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,ROCCADASPIDE
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,ROCCAGLORIOSA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,ROCCAPIEMONTE
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,ROFRANO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,ROMAGNANO AL MONTE
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,ROSCIGNO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,RUTINO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SACCO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SALA CONSILINA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SALENTO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SALERNO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SALVITELLE
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN CIPRIANO PICENTINO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN GIOVANNI A PIRO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN GREGORIO MAGNO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN MANGO PIEMONTE
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN MARZANO SUL SARNO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN MAURO CILENTO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN MAURO LA BRUCA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN PIETRO AL TANAGRO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN RUFO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAN VALENTINO TORIO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SANT'ANGELO A FASANELLA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SANT'ARSENIO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SANT'EGIDIO DEL MONTE ALBINO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SANTA MARINA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SANTOMENNA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SANZA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SAPRI
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SARNO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SASSANO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SCAFATI
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SCALA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SERRAMEZZANA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SERRE
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SESSA CILENTO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SIANO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,SICIGNANO DEGLI ALBURNI
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,STELLA CILENTO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,STIO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TEGGIANO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TORCHIARA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TORRACA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TORRE ORSAIA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TORTORELLA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TRAMONTI
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,TRENTINARA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,VALLE DELL'ANGELO
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,VALLO DELLA LUCANIA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,VALVA
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,VIBONATI
2013-02-24,CAMPANIA 2,CAMPANIA,SALERNO,VIETRI SUL MARE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,ANZOLA DELL'EMILIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,ARGELATO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,BARICELLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,BAZZANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,BENTIVOGLIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,BOLOGNA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,BORGO TOSSIGNANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,BUDRIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CALDERARA DI RENO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CAMUGNANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASALECCHIO DI RENO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASALFIUMANESE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTEL D'AIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTEL DEL RIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTEL DI CASIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTEL GUELFO DI BOLOGNA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTEL MAGGIORE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTEL SAN PIETRO TERME
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTELLO D'ARGILE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTELLO DI SERRAVALLE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTENASO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CASTIGLIONE DEI PEPOLI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CRESPELLANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,CREVALCORE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,DOZZA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,FONTANELICE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,GAGGIO MONTANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,GALLIERA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,GRANAGLIONE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,GRANAROLO DELL'EMILIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,GRIZZANA MORANDI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,IMOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,LIZZANO IN BELVEDERE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,LOIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MALALBERGO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MARZABOTTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MEDICINA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MINERBIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MOLINELLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MONGHIDORO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MONTE SAN PIETRO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MONTERENZIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MONTEVEGLIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MONZUNO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,MORDANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,OZZANO DELL'EMILIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,PIANORO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,PIEVE DI CENTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,PORRETTA TERME
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SALA BOLOGNESE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SAN BENEDETTO VAL DI SAMBRO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SAN GIORGIO DI PIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SAN GIOVANNI IN PERSICETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SAN LAZZARO DI SAVENA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SAN PIETRO IN CASALE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SANT'AGATA BOLOGNESE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SASSO MARCONI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,SAVIGNO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,VERGATO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,BOLOGNA,ZOLA PREDOSA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,ARGENTA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,BERRA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,BONDENO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,CENTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,CODIGORO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,COMACCHIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,COPPARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,FERRARA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,FORMIGNANA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,GORO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,IOLANDA DI SAVOIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,LAGOSANTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,MASI TORELLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,MASSAFISCAGLIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,MESOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,MIGLIARINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,MIGLIARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,MIRABELLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,OSTELLATO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,POGGIO RENATICO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,PORTOMAGGIORE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,RO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,SANT'AGOSTINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,TRESIGALLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,VIGARANO MAINARDA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FERRARA,VOGHIERA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,BAGNO DI ROMAGNA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,BERTINORO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,BORGHI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,CASTROCARO TERME E TERRA DEL SOLE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,CESENA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,CESENATICO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,CIVITELLA DI ROMAGNA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,DOVADOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,FORLI'
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,FORLIMPOPOLI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,GALEATA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,GAMBETTOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,GATTEO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,LONGIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,MELDOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,MERCATO SARACENO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,MODIGLIANA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,MONTIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,PORTICO E SAN BENEDETTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,PREDAPPIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,PREMILCUORE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,ROCCA SAN CASCIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,RONCOFREDDO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,SAN MAURO PASCOLI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,SANTA SOFIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,SARSINA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,SAVIGNANO SUL RUBICONE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,SOGLIANO AL RUBICONE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,TREDOZIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,FORLI'-CESENA,VERGHERETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,BASTIGLIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,BOMPORTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CAMPOGALLIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CAMPOSANTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CARPI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CASTELFRANCO EMILIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CASTELNUOVO RANGONE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CASTELVETRO DI MODENA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CAVEZZO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,CONCORDIA SULLA SECCHIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,FANANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,FINALE EMILIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,FIORANO MODENESE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,FIUMALBO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,FORMIGINE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,FRASSINORO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,GUIGLIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,LAMA MOCOGNO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MARANELLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MARANO SUL PANARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MEDOLLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MIRANDOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MODENA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MONTECRETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MONTEFIORINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,MONTESE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,NONANTOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,NOVI DI MODENA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,PALAGANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,PAVULLO NEL FRIGNANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,PIEVEPELAGO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,POLINAGO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,PRIGNANO SULLA SECCHIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,RAVARINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,RIOLUNATO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SAN CESARIO SUL PANARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SAN FELICE SUL PANARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SAN POSSIDONIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SAN PROSPERO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SASSUOLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SAVIGNANO SUL PANARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SERRAMAZZONI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SESTOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SOLIERA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,SPILAMBERTO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,VIGNOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,MODENA,ZOCCA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,ALBARETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,BARDI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,BEDONIA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,BERCETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,BORE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,BORGO VAL DI TARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,BUSSETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,CALESTANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,COLLECCHIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,COLORNO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,COMPIANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,CORNIGLIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,FELINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,FIDENZA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,FONTANELLATO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,FONTEVIVO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,FORNOVO DI TARO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,LANGHIRANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,LESIGNANO DE' BAGNI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,MEDESANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,MEZZANI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,MONCHIO DELLE CORTI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,MONTECHIARUGOLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,NEVIANO DEGLI ARDUINI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,NOCETO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,PALANZANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,PARMA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,PELLEGRINO PARMENSE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,POLESINE PARMENSE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,ROCCABIANCA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SALA BAGANZA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SALSOMAGGIORE TERME
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SAN SECONDO PARMENSE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SISSA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SOLIGNANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SORAGNA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,SORBOLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,TERENZO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,TIZZANO VAL PARMA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,TORNOLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,TORRILE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,TRAVERSETOLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,TRECASALI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,VALMOZZOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,VARANO DE' MELEGARI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,VARSI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PARMA,ZIBELLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,AGAZZANO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,ALSENO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,BESENZONE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,BETTOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,BOBBIO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,BORGONOVO VAL TIDONE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CADEO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CALENDASCO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CAMINATA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CAORSO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CARPANETO PIACENTINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CASTEL SAN GIOVANNI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CASTELL'ARQUATO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CASTELVETRO PIACENTINO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CERIGNALE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,COLI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CORTE BRUGNATELLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,CORTEMAGGIORE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,FARINI
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,FERRIERE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,FIORENZUOLA D'ARDA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,GAZZOLA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,GOSSOLENGO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,GRAGNANO TREBBIENSE
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,GROPPARELLO
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,LUGAGNANO VAL D'ARDA
2013-02-24,EMILIA ROMAGNA,EMILIA ROMAGNA,PIACENZA,MONTICELLI D'ONGINA
