Election_Date,Circoscrizione,Provincia,Comune
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SALA BOLOGNESE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN BENEDETTO VAL DI SAMBRO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN GIORGIO DI PIANO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN GIOVANNI IN PERSICETO
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,REMANZACCO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,SAN BELLINO
1968-05-19,TRENTO-BOLZANO,BOLZANO,VIPITENO
1968-05-19,TRENTO-BOLZANO,TRENTO,ALA
1968-05-19,TRENTO-BOLZANO,TRENTO,ALBIANO
1968-05-19,TRENTO-BOLZANO,TRENTO,ALDENO
1968-05-19,TRENTO-BOLZANO,TRENTO,AMBLAR
1968-05-19,TRENTO-BOLZANO,TRENTO,ANDALO
1968-05-19,TRENTO-BOLZANO,TRENTO,ARCO
1968-05-19,TRENTO-BOLZANO,TRENTO,AVIO
1968-05-19,TRENTO-BOLZANO,TRENTO,BANCO
1968-05-19,TRENTO-BOLZANO,TRENTO,BASELGA DI PINE'
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,SAN GIORGIO DELLE PERTICHE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,SAN GIORGIO IN BOSCO
1968-05-19,TRENTO-BOLZANO,BOLZANO,CORVARA IN BADIA
1968-05-19,TRENTO-BOLZANO,BOLZANO,CURON VENOSTA
1968-05-19,TRENTO-BOLZANO,BOLZANO,DOBBIACO
1968-05-19,TRENTO-BOLZANO,BOLZANO,EGNA
1968-05-19,TRENTO-BOLZANO,BOLZANO,FALZES
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,CAMINO AL TAGLIAMENTO
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,CAMPOFORMIDO
1968-05-19,VENEZIA-TREVISO,VENEZIA,QUARTO D'ALTINO
1968-05-19,BRESCIA-BERGAMO,BRESCIA,CELLATICA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,BARGA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,BORGO A MOZZANO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,CAMAIORE
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,CAMPORGIANO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASSANO VALCUVIA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASTELLANZA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASTELLO CABIAGLIO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASTELSEPRIO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASTELVECCANA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASTIGLIONE OLONA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASTRONNO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,PONTIROLO NUOVO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,PRADALUNGA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,PREDORE
1968-05-19,BRESCIA-BERGAMO,BERGAMO,PREMOLO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,PRESEZZO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,PUMENENGO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASSANO MAGNAGO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,SOVERE
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,BELLUNO,TRICHIANA
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,BELLUNO,VALLADA AGORDINA
1968-05-19,TRENTO-BOLZANO,TRENTO,LAVIS
1968-05-19,TRENTO-BOLZANO,TRENTO,LEVICO TERME
1968-05-19,TRENTO-BOLZANO,TRENTO,LISIGNAGO
1968-05-19,TRENTO-BOLZANO,TRENTO,LIVO
1968-05-19,TRENTO-BOLZANO,TRENTO,LOMASO
1968-05-19,TRENTO-BOLZANO,TRENTO,LONA-LASES
1968-05-19,TRENTO-BOLZANO,TRENTO,LUSERNA
1968-05-19,TRENTO-BOLZANO,TRENTO,MALE'
1968-05-19,TRENTO-BOLZANO,TRENTO,MALOSCO
1968-05-19,TRENTO-BOLZANO,TRENTO,MASSIMENO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN LAZZARO DI SAVENA
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN PIETRO IN CASALE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SANT'AGATA BOLOGNESE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SASSO MARCONI
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAVIGNO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,MASSA CARRARA,FOSDINOVO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,MASSA CARRARA,LICCIANA NARDI
1968-05-19,TRENTO-BOLZANO,BOLZANO,AVELENGO
1968-05-19,MANTOVA-CREMONA,CREMONA,POZZAGLIO ED UNITI
1968-05-19,MANTOVA-CREMONA,CREMONA,QUINTANO
1968-05-19,MANTOVA-CREMONA,CREMONA,RICENGO
1968-05-19,MANTOVA-CREMONA,CREMONA,RIPALTA ARPINA
1968-05-19,MANTOVA-CREMONA,CREMONA,RIPALTA CREMASCA
1968-05-19,MANTOVA-CREMONA,CREMONA,RIPALTA GUERINA
1968-05-19,MANTOVA-CREMONA,CREMONA,RIVAROLO DEL RE ED UNITI
1968-05-19,MANTOVA-CREMONA,CREMONA,RIVOLTA D'ADDA
1968-05-19,MANTOVA-CREMONA,CREMONA,ROBECCO D'OGLIO
1968-05-19,MANTOVA-CREMONA,CREMONA,ROMANENGO
1968-05-19,MANTOVA-CREMONA,CREMONA,SALVIROLA
1968-05-19,MANTOVA-CREMONA,CREMONA,SAN BASSANO
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,BASTIGLIA
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,BOMPORTO
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CAMPOGALLIANO
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CAMPOSANTO
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CARPI
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CASTELFRANCO EMILIA
1968-05-19,FIRENZE-PISTOIA,PISTOIA,MARLIANA
1968-05-19,FIRENZE-PISTOIA,PISTOIA,MASSA E COZZILE
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,PISA,CASALE MARITTIMO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CAVARIA CON PREMEZZO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CAZZAGO BRABBIA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CISLAGO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CITTIGLIO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CLIVIO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,VALEGGIO SUL MINCIO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,VELO VERONESE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,GRANAROLO DELL'EMILIA
1968-05-19,COMO-SONDRIO-VARESE,COMO,VAL REZZO
1968-05-19,COMO-SONDRIO-VARESE,COMO,VALSOLDA
1968-05-19,COMO-SONDRIO-VARESE,COMO,VARENNA
1968-05-19,COMO-SONDRIO-VARESE,COMO,VELESO
1968-05-19,COMO-SONDRIO-VARESE,COMO,VENDROGNO
1968-05-19,COMO-SONDRIO-VARESE,COMO,VENIANO
1968-05-19,COMO-SONDRIO-VARESE,COMO,VERCANA
1968-05-19,COMO-SONDRIO-VARESE,COMO,VERDERIO INFERIORE
1968-05-19,BRESCIA-BERGAMO,BERGAMO,CORNA IMAGNA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,CORNALBA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,CORTENUOVA
1968-05-19,TRENTO-BOLZANO,TRENTO,MAZZIN
1968-05-19,TRENTO-BOLZANO,TRENTO,MEZZANA
1968-05-19,TRENTO-BOLZANO,TRENTO,MEZZANO
1968-05-19,TRENTO-BOLZANO,TRENTO,MEZZOCORONA
1968-05-19,TRENTO-BOLZANO,TRENTO,MEZZOLOMBARDO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,CASTEGNERO
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,BELLUNO,TAMBRE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MELDOLA
1968-05-19,FIRENZE-PISTOIA,PISTOIA,MONTALE
1968-05-19,TRENTO-BOLZANO,TRENTO,PINZOLO
1968-05-19,TRENTO-BOLZANO,TRENTO,POMAROLO
1968-05-19,TRENTO-BOLZANO,TRENTO,POZZA DI FASSA
1968-05-19,TRENTO-BOLZANO,TRENTO,PRASO
1968-05-19,TRENTO-BOLZANO,TRENTO,PREDAZZO
1968-05-19,TRENTO-BOLZANO,TRENTO,PREORE
1968-05-19,TRENTO-BOLZANO,TRENTO,PREZZO
1968-05-19,TRENTO-BOLZANO,TRENTO,RABBI
1968-05-19,TRENTO-BOLZANO,TRENTO,RAGOLI
1968-05-19,TRENTO-BOLZANO,TRENTO,REVO'
1968-05-19,TRENTO-BOLZANO,TRENTO,FIERA DI PRIMIERO
1968-05-19,TRENTO-BOLZANO,TRENTO,FIEROZZO
1968-05-19,TRENTO-BOLZANO,TRENTO,FLAVON
1968-05-19,TRENTO-BOLZANO,TRENTO,FOLGARIA
1968-05-19,TRENTO-BOLZANO,TRENTO,FONDO
1968-05-19,COMO-SONDRIO-VARESE,SONDRIO,VALFURVA
1968-05-19,COMO-SONDRIO-VARESE,SONDRIO,VAL MASINO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,OSMATE
1968-05-19,BRESCIA-BERGAMO,BERGAMO,VIGOLO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,VERONELLA
1968-05-19,BRESCIA-BERGAMO,BRESCIA,CAPRIANO DEL COLLE
1968-05-19,BRESCIA-BERGAMO,BRESCIA,CAPRIOLO
1968-05-19,MANTOVA-CREMONA,MANTOVA,POMPONESCO
1968-05-19,MANTOVA-CREMONA,MANTOVA,PONTI SUL MINCIO
1968-05-19,MANTOVA-CREMONA,MANTOVA,PORTO MANTOVANO
1968-05-19,MANTOVA-CREMONA,MANTOVA,QUINGENTOLE
1968-05-19,MANTOVA-CREMONA,MANTOVA,QUISTELLO
1968-05-19,MANTOVA-CREMONA,MANTOVA,REDONDESCO
1968-05-19,MANTOVA-CREMONA,MANTOVA,REVERE
1968-05-19,MANTOVA-CREMONA,MANTOVA,RIVAROLO MANTOVANO
1968-05-19,MANTOVA-CREMONA,MANTOVA,RODIGO
1968-05-19,TORINO-NOVARA-VERCELLI,NOVARA,TERDOBBIATE
1968-05-19,TORINO-NOVARA-VERCELLI,NOVARA,TOCENO
1968-05-19,TORINO-NOVARA-VERCELLI,NOVARA,TORNACO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,BARASSO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,BARDELLO
1968-05-19,BRESCIA-BERGAMO,BRESCIA,CAPO DI PONTE
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CAVEZZO
1968-05-19,PARMA-MODENA-PIACENZA-REGGIO EMILIA,MODENA,CONCORDIA SULLA SECCHIA
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,BONDENO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,CENTO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,CODIGORO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,COMACCHIO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,COPPARO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,FERRARA
1968-05-19,FIRENZE-PISTOIA,FIRENZE,PONTASSIEVE
1968-05-19,FIRENZE-PISTOIA,FIRENZE,PRATO
1968-05-19,FIRENZE-PISTOIA,FIRENZE,REGGELLO
1968-05-19,FIRENZE-PISTOIA,FIRENZE,RIGNANO SULL'ARNO
1968-05-19,FIRENZE-PISTOIA,FIRENZE,RUFINA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,COSTA DI MEZZATE
1968-05-19,BRESCIA-BERGAMO,BERGAMO,COSTA DI SERINA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,COSTA VALLE IMAGNA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,COSTA VOLPINO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,COVO
1968-05-19,COMO-SONDRIO-VARESE,SONDRIO,MELLO
1968-05-19,COMO-SONDRIO-VARESE,SONDRIO,MENAROLA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MASON VICENTINO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,PASTRENGO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,PESCANTINA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,PESCHIERA DEL GARDA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,POVEGLIANO VERONESE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,PRESSANA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,RIVOLI VERONESE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,RONCA'
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,RONCO ALL'ADIGE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,ROVERCHIARA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,ROVEREDO DI GUA'
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,ROVERE' VERONESE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SALIZZOLE
1968-05-19,TRENTO-BOLZANO,TRENTO,RIVA DEL GARDA
1968-05-19,TRENTO-BOLZANO,TRENTO,ROMALLO
1968-05-19,TRENTO-BOLZANO,TRENTO,ROMENO
1968-05-19,TRENTO-BOLZANO,TRENTO,RONCEGNO
1968-05-19,TRENTO-BOLZANO,TRENTO,RONCHI VALSUGANA
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,GORIZIA,MONFALCONE
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,GORIZIA,MORARO
1968-05-19,BRESCIA-BERGAMO,BRESCIA,AGNOSINE
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,BAGNI DI LUCCA
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',PREMILCUORE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',RICCIONE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',RIMINI
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',ROCCA SAN CASCIANO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',RONCOFREDDO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',SALUDECIO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',SAN CLEMENTE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',SAN GIOVANNI IN MARIGNANO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',SAN MAURO PASCOLI
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',SANTARCANGELO DI ROMAGNA
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',SANTA SOFIA
1968-05-19,MANTOVA-CREMONA,MANTOVA,RONCOFERRARO
1968-05-19,MANTOVA-CREMONA,MANTOVA,ROVERBELLA
1968-05-19,MANTOVA-CREMONA,MANTOVA,SABBIONETA
1968-05-19,MANTOVA-CREMONA,MANTOVA,SAN BENEDETTO PO
1968-05-19,MANTOVA-CREMONA,MANTOVA,SAN GIACOMO DELLE SEGNATE
1968-05-19,MANTOVA-CREMONA,MANTOVA,SAN GIORGIO DI MANTOVA
1968-05-19,MANTOVA-CREMONA,MANTOVA,SAN GIOVANNI DEL DOSSO
1968-05-19,MANTOVA-CREMONA,MANTOVA,SAN MARTINO DALL'ARGINE
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,RAVENNA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,SAN ROMANO IN GARFAGNANA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,VILLA D'ALME'
1968-05-19,BRESCIA-BERGAMO,BERGAMO,VILLA DI SERIO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,VILLA D'OGNA
1968-05-19,BRESCIA-BERGAMO,BERGAMO,VILLONGO
1968-05-19,BRESCIA-BERGAMO,BERGAMO,VILMINORE DI SCALVE
1968-05-19,BRESCIA-BERGAMO,BERGAMO,ZANDOBBIO
1968-05-19,MANTOVA-CREMONA,CREMONA,VAILATE
1968-05-19,MANTOVA-CREMONA,CREMONA,VESCOVATO
1968-05-19,MANTOVA-CREMONA,CREMONA,VOLONGO
1968-05-19,MANTOVA-CREMONA,CREMONA,VOLTIDO
1968-05-19,MANTOVA-CREMONA,MANTOVA,ACQUANEGRA SUL CHIESE
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SAN CASCIANO IN VAL DI PESA
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SAN GODENZO
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SAN PIERO A SIEVE
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SCANDICCI
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SCARPERIA
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SESTO FIORENTINO
1968-05-19,FIRENZE-PISTOIA,FIRENZE,SIGNA
1968-05-19,FIRENZE-PISTOIA,FIRENZE,TAVARNELLE VAL DI PESA
1968-05-19,MANTOVA-CREMONA,MANTOVA,CASALMORO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,RAVENNA,MASSA LOMBARDA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,FAGNANO OLONA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MOLVENA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTEBELLO VICENTINO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTECCHIO MAGGIORE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTECCHIO PRECALCINO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTE DI MALO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTEGALDA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTEGALDELLA
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTEVIALE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTICELLO CONTE OTTO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MONTORSO VICENTINO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MOSSANO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MUSSOLENTE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,NANTO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SAN BONIFACIO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SAN GIOVANNI ILARIONE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SAN GIOVANNI LUPATOTO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SANGUINETTO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SAN MARTINO BUON ALBERGO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SAN MAURO DI SALINE
1968-05-19,TRENTO-BOLZANO,TRENTO,SPORMINORE
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,CAMPOLONGO AL TORRE
1968-05-19,FIRENZE-PISTOIA,FIRENZE,POGGIO A CAIANO
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,AQUILEIA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,BRUSIMPIANO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,BUGUGGIATE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,BUSTO ARSIZIO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CADEGLIANO-VICONAGO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CADREZZATE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CAIRATE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CANTELLO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CARAVATE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CARDANO AL CAMPO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CARNAGO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CARONNO PERTUSELLA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,CAPANNORI
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,CAREGGINE
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,CASTELNUOVO DI GARFAGNANA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,CASTIGLIONE DI GARFAGNANA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,COREGLIA ANTELMINELLI
1968-05-19,COMO-SONDRIO-VARESE,VARESE,ORINO
1968-05-19,TRENTO-BOLZANO,TRENTO,MOLVENO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,SERAVEZZA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,SILLANO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,STAZZEMA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,VAGLI SOTTO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,VERGEMOLI
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,VIAREGGIO
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,VILLA BASILICA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,LUCCA,VILLA COLLEMANDINA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,MASSA CARRARA,AULLA
1968-05-19,PISA-LIVORNO-LUCCA-MASSA CARRARA,MASSA CARRARA,BAGNONE
1968-05-19,MANTOVA-CREMONA,MANTOVA,ASOLA
1968-05-19,MANTOVA-CREMONA,MANTOVA,BAGNOLO SAN VITO
1968-05-19,MANTOVA-CREMONA,MANTOVA,BIGARELLO
1968-05-19,MANTOVA-CREMONA,MANTOVA,BORGOFORTE
1968-05-19,MANTOVA-CREMONA,MANTOVA,BORGOFRANCO SUL PO
1968-05-19,MANTOVA-CREMONA,MANTOVA,BOZZOLO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,LAGOSANTO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,MASI TORELLO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,MAROSTICA
1968-05-19,TRENTO-BOLZANO,TRENTO,LAVARONE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,FERNO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,FERRERA DI VARESE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GALLARATE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GALLIATE LOMBARDO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GAVIRATE
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GAZZADA SCHIANNO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GEMONIO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GERENZANO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GERMIGNAGA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GOLASECCA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,GORLA MAGGIORE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,NOGAROLE VICENTINO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,NOVE
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,BORDANO
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,BUIA
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,UDINE,BUTTRIO
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,BELLUNO,LONGARONE
1968-05-19,UDINE-BELLUNO-GORIZIA-PORDENONE,BELLUNO,LORENZAGO DI CADORE
1968-05-19,FIRENZE-PISTOIA,FIRENZE,VAIANO
1968-05-19,TRENTO-BOLZANO,TRENTO,PADERGNONE
1968-05-19,TRENTO-BOLZANO,TRENTO,PALU' DEL FERSINA
1968-05-19,TRENTO-BOLZANO,TRENTO,PANCHIA'
1968-05-19,TRENTO-BOLZANO,TRENTO,PANNONE
1968-05-19,TRENTO-BOLZANO,TRENTO,PEIO
1968-05-19,TRENTO-BOLZANO,TRENTO,PELLIZZANO
1968-05-19,TRENTO-BOLZANO,TRENTO,PELUGO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SELVA DI PROGNO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SOAVE
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,SOMMACAMPAGNA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CARONNO VARESINO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASALE LITTA
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASALZUIGNO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASCIAGO
1968-05-19,COMO-SONDRIO-VARESE,VARESE,CASORATE SEMPIONE
1968-05-19,TRENTO-BOLZANO,TRENTO,PIEVE DI BONO
1968-05-19,TRENTO-BOLZANO,TRENTO,PIEVE DI LEDRO
1968-05-19,BOLOGNA-FERRARA-RAVENNA-FORLI,FORLI',MERCATO SARACENO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,ASIAGO
1968-05-19,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,ASIGLIANO VENETO
