Election_Date,Circoscrizione,Provincia,Comune
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTELLINO DEL BIFERNO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTELMAURO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTELPETROSO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTELPIZZUTO
1953-06-07,AOSTA,AOSTA,FONTAINEMORE
1953-06-07,AOSTA,AOSTA,GABY
1953-06-07,AOSTA,AOSTA,GIGNOD
1953-06-07,AOSTA,AOSTA,GRESSAN
1953-06-07,AOSTA,AOSTA,GRESSONEY-LA TRINITE'
1953-06-07,AOSTA,AOSTA,GRESSONEY-SAINT-JEAN
1953-06-07,AOSTA,AOSTA,HONE
1953-06-07,AOSTA,AOSTA,INTROD
1953-06-07,AOSTA,AOSTA,ISSIME
1953-06-07,AOSTA,AOSTA,ISSOGNE
1953-06-07,AOSTA,AOSTA,JOVENCAN
1953-06-07,AOSTA,AOSTA,LA MAGDELEINE
1953-06-07,AOSTA,AOSTA,LA SALLE
1953-06-07,AOSTA,AOSTA,LA THUILE
1953-06-07,AOSTA,AOSTA,LILLIANES
1953-06-07,AOSTA,AOSTA,MONTJOVET
1953-06-07,AOSTA,AOSTA,MORGEX
1953-06-07,AOSTA,AOSTA,NUS
1953-06-07,AOSTA,AOSTA,OLLOMONT
1953-06-07,AOSTA,AOSTA,OYACE
1953-06-07,AOSTA,AOSTA,PERLOZ
1953-06-07,AOSTA,AOSTA,POLLEIN
1953-06-07,AOSTA,AOSTA,PONTBOSET
1953-06-07,AOSTA,AOSTA,PONTEY
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,CASTIGLIONE DEI PEPOLI
1953-06-07,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA,CALTANISSETTA,SANTA CATERINA VILLARMOSA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BOTTANUCO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BRACCA DI COSTA SERINA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BRANZI
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BREMBATE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BREMBATE DI SOPRA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BREMBILLA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BRIGNANO GERA D'ADDA
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,LORO CIUFFENNA
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,LUCIGNANO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,AVELLINO,FORINO
1953-06-07,COMO-SONDRIO-VARESE,COMO,PELLIO INTELVI
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,RAPINO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,RIPA TEATINA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,ROCCAMONTEPIANO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,ROCCA SAN GIOVANNI
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,ROCCASCALEGNA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,ROCCASPINALVETI
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,ROIO DEL SANGRO
1953-06-07,COMO-SONDRIO-VARESE,COMO,AIRUNO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTEL SAN VINCENZO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTELVERRINO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CASTROPIGNANO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CERCEMAGGIORE
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CERCEPICCOLA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CERRO AL VOLTURNO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CHIAUCI
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,ROSELLO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,CHIETI,SAN BUONO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARBONARA SCRIVIA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CAREZZANO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARPENETO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARREGA LIGURE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CARROSIO
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,PRATOVECCHIO
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,SAN GIOVANNI VALDARNO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BRUMANO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN GIORGIO DI PIANO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN GIOVANNI IN PERSICETO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN LAZZARO DI SAVENA
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SAN PIETRO IN CASALE
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SANT'AGATA BOLOGNESE
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,SASSO MARCONI
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,CASTELLO DI SERRAVALLE
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,BOLOGNA,CASTEL MAGGIORE
1953-06-07,COMO-SONDRIO-VARESE,COMO,LONGONE AL SEGRINO
1953-06-07,COMO-SONDRIO-VARESE,COMO,LUISAGO
1953-06-07,COMO-SONDRIO-VARESE,COMO,LURAGO D'ERBA
1953-06-07,COMO-SONDRIO-VARESE,COMO,LURAGO MARINONE
1953-06-07,COMO-SONDRIO-VARESE,COMO,LURATE CACCIVIO
1953-06-07,COMO-SONDRIO-VARESE,COMO,MAGREGLIO
1953-06-07,COMO-SONDRIO-VARESE,COMO,MALGRATE
1953-06-07,COMO-SONDRIO-VARESE,COMO,MANDELLO DEL LARIO
1953-06-07,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA,CALTANISSETTA,SERRADIFALCO
1953-06-07,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA,CALTANISSETTA,SOMMATINO
1953-06-07,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA,CALTANISSETTA,SUTERA
1953-06-07,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA,CALTANISSETTA,VALLELUNGA PRATAMENO
1953-06-07,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA,CALTANISSETTA,VILLALBA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,ACQUAVIVA COLLECROCE
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,ACQUAVIVA D'ISERNIA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,ARZAGO D'ADDA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,AVERARA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,AVIATICO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,AZZANO SAN PAOLO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,AZZONE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BARBATA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BARIANO
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,SANSEPOLCRO
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,SESTINO
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,STIA
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,SUBBIANO
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,TALLA
1953-06-07,SIENA-AREZZO-GROSSETO,AREZZO,TERRANUOVA BRACCIOLINI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,ACQUASANTA TERME
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BORGO DI TERZO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,BOSSICO
1953-06-07,COMO-SONDRIO-VARESE,COMO,MARGNO
1953-06-07,COMO-SONDRIO-VARESE,COMO,MARIANO COMENSE
1953-06-07,COMO-SONDRIO-VARESE,COMO,MASLIANICO
1953-06-07,MANTOVA-CREMONA,CREMONA,CAPRALBA
1953-06-07,MANTOVA-CREMONA,CREMONA,CASALBUTTANO ED UNITI
1953-06-07,MANTOVA-CREMONA,CREMONA,CASALE CREMASCO VIDOLASCO
1953-06-07,MANTOVA-CREMONA,CREMONA,CASALETTO CEREDANO
1953-06-07,MANTOVA-CREMONA,CREMONA,DOVERA
1953-06-07,MANTOVA-CREMONA,CREMONA,DRIZZONA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,AGNONE
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,BAGNOLI DEL TRIGNO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,BARANELLO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,BELMONTE DEL SANNIO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,BOIANO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,BONEFRO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,BUSSO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,CAMPOBASSO
1953-06-07,AOSTA,AOSTA,ANTEY-SAINT-ANDRE'
1953-06-07,MANTOVA-CREMONA,CREMONA,CASALMORANO
1953-06-07,MANTOVA-CREMONA,CREMONA,CASTELDIDONE
1953-06-07,MANTOVA-CREMONA,CREMONA,CASTEL GABBIANO
1953-06-07,MANTOVA-CREMONA,CREMONA,CASTELLEONE
1953-06-07,MANTOVA-CREMONA,CREMONA,CASTELVERDE
1953-06-07,MANTOVA-CREMONA,CREMONA,CASTELVISCONTI
1953-06-07,MANTOVA-CREMONA,CREMONA,CELLA DATI
1953-06-07,MANTOVA-CREMONA,CREMONA,CHIEVE
1953-06-07,COMO-SONDRIO-VARESE,COMO,TREZZONE
1953-06-07,COMO-SONDRIO-VARESE,COMO,TURATE
1953-06-07,COMO-SONDRIO-VARESE,COMO,UGGIATE-TREVANO
1953-06-07,COMO-SONDRIO-VARESE,COMO,VALBRONA
1953-06-07,COMO-SONDRIO-VARESE,COMO,VALGREGHENTINO
1953-06-07,COMO-SONDRIO-VARESE,COMO,BLEVIO
1953-06-07,COMO-SONDRIO-VARESE,COMO,BOSISIO PARINI
1953-06-07,COMO-SONDRIO-VARESE,COMO,BREGNANO
1953-06-07,COMO-SONDRIO-VARESE,COMO,BRENNA
1953-06-07,COMO-SONDRIO-VARESE,COMO,BRIENNO
1953-06-07,COMO-SONDRIO-VARESE,COMO,BRIVIO
1953-06-07,COMO-SONDRIO-VARESE,COMO,BRUNATE
1953-06-07,COMO-SONDRIO-VARESE,COMO,BULCIAGO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,MESSINA,MANDANICI
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,MESSINA,MAZZARRA' SANT'ANDREA
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,MESSINA,MERI'
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,MESSINA,MESSINA
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,MESSINA,MILAZZO
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,MESSINA,MILITELLO ROSMARINO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,FABRO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,FERENTILLO
1953-06-07,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,DECOLLATURA
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELLETTO MERLI
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELLETTO MONFERRATO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,CASTEL DI LAMA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,CASTIGNANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,CASTORANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,COLLI DEL TRONTO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,COMUNANZA
1953-06-07,BARI-FOGGIA,BARI,BINETTO
1953-06-07,BARI-FOGGIA,BARI,BISCEGLIE
1953-06-07,BARI-FOGGIA,BARI,BITETTO
1953-06-07,BARI-FOGGIA,BARI,BITONTO
1953-06-07,BARI-FOGGIA,BARI,BITRITTO
1953-06-07,BARI-FOGGIA,BARI,CANOSA DI PUGLIA
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,SASSARI,TULA
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,SASSARI,URI
1953-06-07,TRENTO-BOLZANO,BOLZANO,LASA
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VEZZA D'OGLIO
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VILLA CARCINA
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VILLACHIARA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,MONTENERO DI BISACCIA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,MONTENERO VAL COCCHIARA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,MONTERODUNI
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,MONTORIO NEI FRENTANI
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,MORRONE DEL SANNIO
1953-06-07,BRESCIA-BERGAMO,BRESCIA,TRENZANO
1953-06-07,BRESCIA-BERGAMO,BRESCIA,TREVISO BRESCIANO
1953-06-07,BRESCIA-BERGAMO,BRESCIA,URAGO D'OGLIO
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VALLIO TERME
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VALSAVIORE
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VALVESTINO
1953-06-07,BRESCIA-BERGAMO,BRESCIA,VEROLANUOVA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CLUSONE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COLERE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COLOGNO AL SERIO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COLZATE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COMUN NUOVO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CORNA IMAGNA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CORTENUOVA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COSTA DI MEZZATE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COSTA VALLE IMAGNA
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COSTA VOLPINO
1953-06-07,COMO-SONDRIO-VARESE,COMO,BULGAROGRASSO
1953-06-07,COMO-SONDRIO-VARESE,COMO,CABIATE
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MICIGLIANO
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MOMPEO
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MONTASOLA
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MONTEBUONO
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MONTELEONE SABINO
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MONTENERO SABINO
1953-06-07,PERUGIA-TERNI-RIETI,RIETI,MONTE SAN GIOVANNI IN SABINA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,COSSIGNANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,CUPRA MARITTIMA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,FALERONE
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,FERMO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,FOLIGNANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,FORCE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CHIUDUNO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CISANO BERGAMASCO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,SAN POLOMATESE
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,TERAMO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,TORANO NUOVO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,TORRICELLA SICURA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,TORTORETO
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,TOSSICIA
1953-06-07,L'AQUILA-PESCARA-CHIETI-TERAMO,TERAMO,VALLE CASTELLANA
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,ACQUASPARTA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,ORATINO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PALATA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PESCHE
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PESCOLANCIANO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PESCOPENNATARO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PETACCIATO
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PETRELLA TIFERNINA
1953-06-07,CAMPOBASSO-ISERNIA,CAMPOBASSO,PETTORANELLO DEL MOLISE
1953-06-07,POTENZA-MATERA,POTENZA,CASTELMEZZANO
1953-06-07,TRENTO-BOLZANO,BOLZANO,LAUREGNO
1953-06-07,TRENTO-BOLZANO,BOLZANO,LUSON
1953-06-07,TRENTO-BOLZANO,BOLZANO,MAGRE' SULLA STRADA DEL VINO
1953-06-07,TRENTO-BOLZANO,BOLZANO,MALLES VENOSTA
1953-06-07,TRENTO-BOLZANO,BOLZANO,MAREBBE
1953-06-07,TRENTO-BOLZANO,BOLZANO,MARLENGO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,COVO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CREDARO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CURNO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CUSIO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,DALMINE
1953-06-07,BRESCIA-BERGAMO,BERGAMO,DOSSENA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,CORBOLA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,COSTA DI ROVIGO
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,NUORO,ULASSAI
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,NUORO,URZULEI
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,NUORO,USSASSAI
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,NUORO,VILLAGRANDE STRISAILI
1953-06-07,CAGLIARI-SASSARI-NUORO-ORISTANO,NUORO,VILLANOVA TULO
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,ABANO TERME
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,AGNA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,ALBIGNASEGO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,ALLERONA
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,ALVIANO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,AMELIA
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,ARRONE
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,ATTIGLIANO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,BASCHI
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CARAVAGGIO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,FICULLE
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,GIOVE
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,GUARDEA
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,LUGNANO IN TEVERINA
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,MONTECASTRILLI
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,MONTECCHIO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,MONTEFRANCO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,COSTA VESCOVATO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CREMOLINO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CUCCARO MONFERRATO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,DENICE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,DERNICE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,FABBRICA CURONE
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,FELIZZANO
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,PORTOMAGGIORE
1953-06-07,BOLOGNA-FERRARA-RAVENNA-FORLI,FERRARA,RO FERRARESE
1953-06-07,COMO-SONDRIO-VARESE,COMO,POGNANA LARIO
1953-06-07,BRESCIA-BERGAMO,BERGAMO,CISERANO
1953-06-07,COMO-SONDRIO-VARESE,COMO,PONNA
1953-06-07,COMO-SONDRIO-VARESE,COMO,PONTE LAMBRO
1953-06-07,COMO-SONDRIO-VARESE,COMO,PORLEZZA
1953-06-07,COMO-SONDRIO-VARESE,COMO,PREMANA
1953-06-07,COMO-SONDRIO-VARESE,COMO,PRIMALUNA
1953-06-07,COMO-SONDRIO-VARESE,COMO,PROSERPIO
1953-06-07,COMO-SONDRIO-VARESE,COMO,PUSIANO
1953-06-07,COMO-SONDRIO-VARESE,COMO,RAMPONIO VERNA
1953-06-07,TRENTO-BOLZANO,BOLZANO,MARTELLO
1953-06-07,TRENTO-BOLZANO,BOLZANO,MELTINA
1953-06-07,TRENTO-BOLZANO,BOLZANO,MERANO
1953-06-07,TRENTO-BOLZANO,BOLZANO,MONGUELFO
1953-06-07,TRENTO-BOLZANO,BOLZANO,MONTAGNA
1953-06-07,TRENTO-BOLZANO,BOLZANO,MOSO IN PASSIRIA
1953-06-07,TRENTO-BOLZANO,BOLZANO,NALLES
1953-06-07,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SCAMPITELLA
1953-06-07,MANTOVA-CREMONA,CREMONA,SCANDOLARA RAVARA
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTERUBBIANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTE SAN PIETRANGELI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTE URANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTE VIDON COMBATTE
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTE VIDON CORRADO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTOTTONE
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MORESCO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,OFFIDA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,PADOVA,ANGUILLARA VENETA
1953-06-07,MILANO-PAVIA,PAVIA,ALBAREDO ARNABOLDI
1953-06-07,MILANO-PAVIA,PAVIA,ALBONESE
1953-06-07,MILANO-PAVIA,PAVIA,ALBUZZANO
1953-06-07,MILANO-PAVIA,PAVIA,ARENA PO
1953-06-07,MANTOVA-CREMONA,CREMONA,TORRICELLA DEL PIZZO
1953-06-07,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELNUOVO BORMIDA
1953-06-07,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA,CATANIA,GIARRE
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,MONTEGABBIONE
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,MONTELEONE D'ORVIETO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,NARNI
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,ORVIETO
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,OTRICOLI
1953-06-07,PERUGIA-TERNI-RIETI,TERNI,PARRANO
1953-06-07,COMO-SONDRIO-VARESE,COMO,VALMADRERA
1953-06-07,TORINO-NOVARA-VERCELLI,TORINO,REANO
1953-06-07,BENEVENTO-AVELLINO-SALERNO,AVELLINO,VOLTURARA IRPINA
1953-06-07,COMO-SONDRIO-VARESE,COMO,REZZAGO
1953-06-07,COMO-SONDRIO-VARESE,COMO,ROBBIATE
1953-06-07,COMO-SONDRIO-VARESE,COMO,RODERO
1953-06-07,COMO-SONDRIO-VARESE,COMO,ROGENO
1953-06-07,COMO-SONDRIO-VARESE,COMO,RONAGO
1953-06-07,COMO-SONDRIO-VARESE,COMO,ROVELLASCA
1953-06-07,COMO-SONDRIO-VARESE,COMO,ROVELLO PORRO
1953-06-07,COMO-SONDRIO-VARESE,COMO,SALA COMACINA
1953-06-07,COMO-SONDRIO-VARESE,COMO,SAN BARTOLOMEO VAL CAVARGNA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,CRESPINO
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,DONADA
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,FICAROLO
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,FIESSO UMBERTIANO
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,FRASSINELLE POLESINE
1953-06-07,VERONA-PADOVA-VICENZA-ROVIGO,ROVIGO,FRATTA POLESINE
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,ORTEZZANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PALMIANO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PEDASO
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PETRITOLI
1953-06-07,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PONZANO DI FERMO
