Election_Date,Circoscrizione,Provincia,Comune
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MESORACA
1958-05-25,MANTOVA-CREMONA,CREMONA,CAPPELLA DE' PICENARDI
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PORTO SAN GIORGIO
1958-05-25,NAPOLI-CASERTA,CASERTA,CALVI RISORTA
1958-05-25,NAPOLI-CASERTA,CASERTA,CAMIGLIANO
1958-05-25,NAPOLI-CASERTA,CASERTA,CANCELLO ED ARNONE
1958-05-25,NAPOLI-CASERTA,CASERTA,CAPODRISE
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,NEONELI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,NORBELLO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,NUGHEDU SANTA VITTORIA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,NURACHI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,NURAMINIS
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,NURECI
1958-05-25,LECCE-BRINDISI-TARANTO,BRINDISI,SAN VITO DEI NORMANNI
1958-05-25,AOSTA,AOSTA,SAINT-VINCENT
1958-05-25,AOSTA,AOSTA,SARRE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CAPRIGLIO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASORZO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASSINASCO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASTAGNOLE DELLE LANZE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASTAGNOLE MONFERRATO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASTEL BOGLIONE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASTELL'ALFERO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASTELLERO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,GANDELLINO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,LERMA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,POLIA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SALZA IRPINA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SAN MANGO SUL CALORE
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SAN MARTINO VALLE CAUDINA
1958-05-25,BRESCIA-BERGAMO,BERGAMO,CHIGNOLO D'ISOLA
1958-05-25,BRESCIA-BERGAMO,BERGAMO,CHIUDUNO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,CISANO BERGAMASCO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,CISERANO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,CIVIDATE AL PIANO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,CLUSONE
1958-05-25,BRESCIA-BERGAMO,BERGAMO,COLERE
1958-05-25,BRESCIA-BERGAMO,BERGAMO,COLOGNO AL SERIO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,COLZATE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SALMOUR
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SALUZZO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SAMBUCO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SAMPEYRE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SAN BENEDETTO BELBO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SAN DAMIANO MACRA
1958-05-25,NAPOLI-CASERTA,CASERTA,CAPRIATI A VOLTURNO
1958-05-25,NAPOLI-CASERTA,CASERTA,CAPUA
1958-05-25,NAPOLI-CASERTA,CASERTA,CARINARO
1958-05-25,NAPOLI-CASERTA,CASERTA,CARINOLA
1958-05-25,NAPOLI-CASERTA,CASERTA,CASAGIOVE
1958-05-25,NAPOLI-CASERTA,CASERTA,CASAL DI PRINCIPE
1958-05-25,NAPOLI-CASERTA,CASERTA,CASALUCE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SCAGNELLO
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,VILLANOVA DEL BATTISTA
1958-05-25,NAPOLI-CASERTA,CASERTA,BELLONA
1958-05-25,NAPOLI-CASERTA,CASERTA,CAIANELLO
1958-05-25,NAPOLI-CASERTA,CASERTA,CAIAZZO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,NOCERA TIRINESE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,OLIVADI
1958-05-25,BRESCIA-BERGAMO,BRESCIA,ACQUAFREDDA
1958-05-25,MANTOVA-CREMONA,CREMONA,GERRE DE' CAPRIOLI
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SAN MICHELE DI SERINO
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SAN NICOLA BARONIA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SAN POTITO ULTRA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SAN SOSSIO BARONIA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SANTA LUCIA DI SERINO
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SANT'ANDREA DI CONZA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SANT'ANGELO ALL'ESCA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SANT'ANGELO A SCALA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,SANT'ANGELO DEI LOMBARDI
1958-05-25,COMO-SONDRIO-VARESE,COMO,LAINO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GESTURI
1958-05-25,COMO-SONDRIO-VARESE,COMO,MARIANO COMENSE
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GHILARZA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GIBA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GONI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GONNESA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GONNOSCODINA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GONNOSFANADIGA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SANFRE'
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SANFRONT
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SAN MICHELE MONDOVI'
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SANT'ALBANO STURA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SANTA VITTORIA D'ALBA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SANTO STEFANO BELBO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SANTO STEFANO ROERO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SAVIGLIANO
1958-05-25,MANTOVA-CREMONA,CREMONA,GENIVOLTA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SELLIA MARINA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SERRA SAN BRUNO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SERRASTRETTA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SERSALE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SETTINGIANO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SIMBARIO
1958-05-25,MANTOVA-CREMONA,CREMONA,MARTIGNANA DI PO
1958-05-25,MANTOVA-CREMONA,CREMONA,MONTE CREMASCO
1958-05-25,MANTOVA-CREMONA,CREMONA,MONTODINE
1958-05-25,MANTOVA-CREMONA,CREMONA,MOSCAZZANO
1958-05-25,MANTOVA-CREMONA,CREMONA,MOTTA BALUFFI
1958-05-25,MANTOVA-CREMONA,CREMONA,OFFANENGO
1958-05-25,MANTOVA-CREMONA,CREMONA,OLMENETA
1958-05-25,MANTOVA-CREMONA,CREMONA,OSTIANO
1958-05-25,MANTOVA-CREMONA,CREMONA,PADERNO PONCHIELLI
1958-05-25,MANTOVA-CREMONA,CREMONA,PALAZZO PIGNANO
1958-05-25,MANTOVA-CREMONA,CREMONA,PANDINO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MIGLIERINA
1958-05-25,BRESCIA-BERGAMO,BERGAMO,FUIPIANO VALLE IMAGNA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN FELICE
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN GENESIO ATESINO
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN LEONARDO IN PASSIRIA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN LORENZO DI SEBATO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PIZZONI
1958-05-25,MANTOVA-CREMONA,CREMONA,PESCAROLO ED UNITI
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SALICETO
1958-05-25,TRENTO-BOLZANO,BOLZANO,RENON
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GONNOSTRAMATZA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GUAMAGGIORE
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GUASILA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GUSPINI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,IGLESIAS
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,LASPLASSAS
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,LUNAMATRONA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,MANDAS
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SERRAVALLE LANGHE
1958-05-25,COMO-SONDRIO-VARESE,COMO,FAGGETO LARIO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,FLUMINIMAGGIORE
1958-05-25,BRESCIA-BERGAMO,BERGAMO,MADONE
1958-05-25,NAPOLI-CASERTA,CASERTA,CASERTA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SIMERI CRICHI
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SORBO SAN BASILE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SORIANELLO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SORIANO CALABRO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SOVERATO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SOVERIA MANNELLI
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SOVERIA SIMERI
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,SPADOLA
1958-05-25,BARI-FOGGIA,BARI,GRAVINA IN PUGLIA
1958-05-25,TRENTO-BOLZANO,BOLZANO,TERLANO
1958-05-25,CAMPOBASSO,CAMPOBASSO,SCAPOLI
1958-05-25,CAMPOBASSO,CAMPOBASSO,SEPINO
1958-05-25,CAMPOBASSO,CAMPOBASSO,SESSANO DEL MOLISE
1958-05-25,CAMPOBASSO,CAMPOBASSO,SESTO CAMPANO
1958-05-25,CAMPOBASSO,CAMPOBASSO,SPINETE
1958-05-25,CAMPOBASSO,CAMPOBASSO,TAVENNA
1958-05-25,COMO-SONDRIO-VARESE,COMO,GARZENO
1958-05-25,COMO-SONDRIO-VARESE,COMO,GERA LARIO
1958-05-25,COMO-SONDRIO-VARESE,COMO,GERMASINO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SCALEA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SCIGLIANO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SERRA D'AIELLO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SERRA PEDACE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SPEZZANO ALBANESE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SPEZZANO DELLA SILA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,SPEZZANO PICCOLO
1958-05-25,COMO-SONDRIO-VARESE,COMO,OLTRONA DI SAN MAMETTE
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,SARCEDO
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,SAREGO
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,SCHIAVON
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,SCHIO
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,SOLAGNA
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VICENZA,SOSSANO
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,ZUNGOLI
1958-05-25,TRENTO-BOLZANO,BOLZANO,SESTO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,TERRAVECCHIA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,TORANO CASTELLO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,TORTORA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,TREBISACCE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,TRENTA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,VACCARIZZO ALBANESE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,FABBRICA CURONE
1958-05-25,BRESCIA-BERGAMO,BERGAMO,GANDINO
1958-05-25,COMO-SONDRIO-VARESE,COMO,LAMBRUGO
1958-05-25,CAMPOBASSO,CAMPOBASSO,TERMOLI
1958-05-25,CAMPOBASSO,CAMPOBASSO,TORELLA DEL SANNIO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MAGISANO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MAIDA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MAIERATO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MARCEDUSA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MARCELLINARA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MARTIRANO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MARTIRANO LOMBARDO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,MELISSA
1958-05-25,CAMPOBASSO,CAMPOBASSO,SANT'ANGELO LIMOSANO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,COMUN NUOVO
1958-05-25,TRENTO-BOLZANO,BOLZANO,RIFIANO
1958-05-25,TRENTO-BOLZANO,BOLZANO,RIO DI PUSTERIA
1958-05-25,TRENTO-BOLZANO,BOLZANO,RODENGO
1958-05-25,TRENTO-BOLZANO,BOLZANO,SALORNO
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN CANDIDO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,ARBUS
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PALERMITI
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PALLAGORIO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PARGHELIA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PENTONE
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PETILIA POLICASTRO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PETRIZZI
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PETRONA'
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PIANOPOLI
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,CATANZARO,PIZZO
1958-05-25,COMO-SONDRIO-VARESE,COMO,MERATE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,BERZANO DI SAN PIETRO
1958-05-25,MANTOVA-CREMONA,CREMONA,GOMBITO
1958-05-25,MANTOVA-CREMONA,CREMONA,GRONTARDO
1958-05-25,MANTOVA-CREMONA,CREMONA,GRUMELLO CREMONESE ED UNITI
1958-05-25,MANTOVA-CREMONA,CREMONA,GUSSOLA
1958-05-25,MANTOVA-CREMONA,CREMONA,ISOLA DOVARESE
1958-05-25,MANTOVA-CREMONA,CREMONA,IZANO
1958-05-25,MANTOVA-CREMONA,CREMONA,MADIGNANO
1958-05-25,MANTOVA-CREMONA,CREMONA,MALAGNINO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,VERBICARO
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,VILLAPIANA
1958-05-25,CATANZARO-COSENZA-REGGIO CALABRIA,COSENZA,ZUMPANO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,NIELLA TANARO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,NOVELLO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,NUCETTO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,ONCINO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,ORMEA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,RODELLO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,PRIOLA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,LU
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,FORDONGIANUS
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,FURTEI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,GESICO
1958-05-25,CAMPOBASSO,CAMPOBASSO,TORO
1958-05-25,CAMPOBASSO,CAMPOBASSO,TRIVENTO
1958-05-25,CAMPOBASSO,CAMPOBASSO,TUFARA
1958-05-25,CAMPOBASSO,CAMPOBASSO,URURI
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELLETTO MERLI
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELLETTO MONFERRATO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELNUOVO BORMIDA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELNUOVO SCRIVIA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CASTELSPINA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,ARDAULI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,ARMUNGIA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,ASSEMINI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,ASSOLO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,ASUNI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,BALLAO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,BARATILI SAN PIETRO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,BARESSA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,BARRALI
1958-05-25,TRENTO-BOLZANO,BOLZANO,TERENTO
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN MARTINO IN BADIA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SAN MARTINO IN PASSIRIA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SANTA CRISTINA VALGARDENA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SARENTINO
1958-05-25,TRENTO-BOLZANO,BOLZANO,SCENA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SELVA DEI MOLINI
1958-05-25,TRENTO-BOLZANO,BOLZANO,SELVA DI VAL GARDENA
1958-05-25,TRENTO-BOLZANO,BOLZANO,SENALE
1958-05-25,TRENTO-BOLZANO,BOLZANO,SENALES
1958-05-25,BRESCIA-BERGAMO,BERGAMO,FOPPOLO
1958-05-25,NAPOLI-CASERTA,CASERTA,CASAPULLA
1958-05-25,COMO-SONDRIO-VARESE,COMO,FENEGRO'
1958-05-25,COMO-SONDRIO-VARESE,COMO,FIGINO SERENZA
1958-05-25,COMO-SONDRIO-VARESE,COMO,FINO MORNASCO
1958-05-25,COMO-SONDRIO-VARESE,COMO,GALBIATE
1958-05-25,COMO-SONDRIO-VARESE,COMO,GARBAGNATE MONASTERO
1958-05-25,COMO-SONDRIO-VARESE,COMO,GARLATE
1958-05-25,CAMPOBASSO,CAMPOBASSO,VASTOGIRARDI
1958-05-25,CAMPOBASSO,CAMPOBASSO,VENAFRO
1958-05-25,CAMPOBASSO,CAMPOBASSO,VINCHIATURO
1958-05-25,NAPOLI-CASERTA,CASERTA,AILANO
1958-05-25,NAPOLI-CASERTA,CASERTA,ALIFE
1958-05-25,NAPOLI-CASERTA,CASERTA,ALVIGNANO
1958-05-25,NAPOLI-CASERTA,CASERTA,ARIENZO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,BALDICHIERI D'ASTI
1958-05-25,TRENTO-BOLZANO,BOLZANO,TERMENO SULLA STRADA DEL VINO
1958-05-25,TRENTO-BOLZANO,BOLZANO,TESIMO
1958-05-25,TRENTO-BOLZANO,BOLZANO,TIRES
1958-05-25,TRENTO-BOLZANO,BOLZANO,TIROLO
1958-05-25,TRENTO-BOLZANO,BOLZANO,TRODENA
1958-05-25,TRENTO-BOLZANO,BOLZANO,TUBRE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CAVATORE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CELLA MONTE
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTE VIDON COMBATTE
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTE VIDON CORRADO
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MONTOTTONE
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,MORESCO
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,OFFIDA
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,ORTEZZANO
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PALMIANO
1958-05-25,ANCONA-PESARO-MACERATA-ASCOLI PICENO,ASCOLI PICENO,PEDASO
1958-05-25,COMO-SONDRIO-VARESE,COMO,NOVEDRATE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SINIO
1958-05-25,VERONA-PADOVA-VICENZA-ROVIGO,VERONA,ROVERE' VERONESE
1958-05-25,TRENTO-BOLZANO,BOLZANO,SLUDERNO
1958-05-25,TRENTO-BOLZANO,BOLZANO,STELVIO
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,CAGLIARI
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,CALASETTA
1958-05-25,CAGLIARI-SASSARI-NUORO,CAGLIARI,CAPOTERRA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ASTI,CASTELLETTO MOLINA
1958-05-25,BARI-FOGGIA,BARI,GRUMO APPULA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,PAESANA
1958-05-25,MANTOVA-CREMONA,CREMONA,PIEVE SAN GIACOMO
1958-05-25,BRESCIA-BERGAMO,BRESCIA,AGNOSINE
1958-05-25,BRESCIA-BERGAMO,BRESCIA,ALFIANELLO
1958-05-25,BRESCIA-BERGAMO,BRESCIA,ANFO
1958-05-25,BRESCIA-BERGAMO,BRESCIA,ANGOLO TERME
1958-05-25,BRESCIA-BERGAMO,BRESCIA,ARTOGNE
1958-05-25,BRESCIA-BERGAMO,BRESCIA,AZZANO MELLA
1958-05-25,BENEVENTO-AVELLINO-SALERNO,AVELLINO,VOLTURARA IRPINA
1958-05-25,BRESCIA-BERGAMO,BERGAMO,LURANO
1958-05-25,BRESCIA-BERGAMO,BERGAMO,FORESTO SPARSO
1958-05-25,MANTOVA-CREMONA,CREMONA,FORMIGARA
1958-05-25,MANTOVA-CREMONA,CREMONA,GABBIONETA BINANUOVA
1958-05-25,MANTOVA-CREMONA,CREMONA,GADESCO PIEVE DELMONA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,ROBILANTE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,ROBURENT
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,ROCCABRUNA
1958-05-25,TRENTO-BOLZANO,BOLZANO,ULTIMO
1958-05-25,TRENTO-BOLZANO,BOLZANO,VADENA
1958-05-25,TRENTO-BOLZANO,BOLZANO,VALDAORA
1958-05-25,TRENTO-BOLZANO,BOLZANO,VAL DI VIZZE
1958-05-25,TRENTO-BOLZANO,BOLZANO,VALLE AURINA
1958-05-25,TRENTO-BOLZANO,BOLZANO,VALLE DI CASIES
1958-05-25,TRENTO-BOLZANO,BOLZANO,VANDOIES
1958-05-25,TRENTO-BOLZANO,BOLZANO,VARNA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CANTALUPO LIGURE
1958-05-25,MANTOVA-CREMONA,CREMONA,RIVOLTA D'ADDA
1958-05-25,MANTOVA-CREMONA,CREMONA,ROBECCO D'OGLIO
1958-05-25,MANTOVA-CREMONA,CREMONA,ROMANENGO
1958-05-25,MANTOVA-CREMONA,CREMONA,SALVIROLA
1958-05-25,MANTOVA-CREMONA,CREMONA,SAN BASSANO
1958-05-25,MANTOVA-CREMONA,CREMONA,SAN DANIELE PO
1958-05-25,MANTOVA-CREMONA,CREMONA,SAN GIOVANNI IN CROCE
1958-05-25,MANTOVA-CREMONA,CREMONA,SAN MARTINO DEL LAGO
1958-05-25,MANTOVA-CREMONA,CREMONA,SCANDOLARA RAVARA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SERRALUNGA D ALBA
1958-05-25,MANTOVA-CREMONA,CREMONA,FIESCO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,RUFFIA
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SALE DELLE LANGHE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,CUNEO,SALE SAN GIOVANNI
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CERESETO
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CERRETO GRUE
1958-05-25,CUNEO-ALESSANDRIA-ASTI,ALESSANDRIA,CERRINA
